Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_x,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_y
2021,2,Chaco,39826.0,62948.0,27584.0,8018.0,2353.0,140729.0,301.0,112.0,23444.0,21.574,24.032,16.069,47239.0,7.958,140729.0
2021,2,Chubut,49271.0,41497.0,6081.0,23682.0,18706.0,139237.0,104.0,105.0,89639.0,22.605,16.604,3.896,1112.0,5.172,139237.0
2021,2,Córdoba,239780.0,467782.0,151855.0,55944.0,15519.0,930880.0,99.0,2.452,201757.0,136.516,66.95,70.824,442357.0,9.925,930880.0
2021,2,Corrientes,46648.0,67262.0,3731.0,6557.0,5303.0,129501.0,67.0,645.0,29419.0,27.037,24.524,10.059,32697.0,5.053,129501.0
2021,2,Entre Ríos,77836.0,124957.0,17856.0,23786.0,13197.0,257632.0,107.0,3.024,63518.0,55.349,39.468,18.484,61605.0,16.077,257632.0
2021,2,Formosa,19571.0,12509.0,3610.0,15690.0,171.0,51551.0,381.0,0.0,22364.0,7.31,7.46,1.341,11077.0,1.618,51551.0
2021,2,Jujuy,24738.0,60800.0,19611.0,2731.0,3968.0,111848.0,48.0,175.0,24182.0,16.577,37.908,607.0,29950.0,2.401,111848.0
2021,2,La Pampa,9017.0,57014.0,17132.0,13209.0,1295.0,97667.0,298.0,554.0,64146.0,7.769,8.128,3.399,9311.0,4.062,97667.0
2021,2,La Rioja,11627.0,54255.0,9445.0,6245.0,30.0,81602.0,18.0,1.0,5312.0,5.971,23.298,4.825,42158.0,19.0,81602.0
2021,2,Mendoza,91503.0,70834.0,44696.0,21811.0,827.0,229671.0,36.0,31.0,137462.0,10.886,56.117,4.403,20686.0,50.0,229671.0
2021,2,Misiones,44960.0,87861.0,10376.0,5317.0,7662.0,156176.0,51.0,5.0,41643.0,25.907,25.811,16.172,38308.0,8.279,156176.0
2021,2,Neuquén,30083.0,72690.0,15619.0,19218.0,640.0,138250.0,112.0,327.0,57713.0,8.631,5.871,5.943,54008.0,5.645,138250.0
2021,2,Río Negro,48189.0,43761.0,18727.0,15031.0,18376.0,144084.0,125.0,557.0,69356.0,3.663,15.019,3.867,31488.0,20.009,144084.0
2021,2,Salta,51396.0,96016.0,32050.0,5724.0,6453.0,191639.0,101.0,20.0,42543.0,67.012,7.099,9.654,58882.0,6.328,191639.0
2021,2,San Juan,40072.0,12369.0,6673.0,11372.0,8447.0,78933.0,18.0,333.0,59989.0,784.0,12.55,340.0,278.0,4.641,78933.0
